index,org_code,period,attendances,breaches
8278,RE9,Apr-17,"4,827.0",151.0
8280,RVY,Apr-17,"6,177.0",978.0
8282,RBN,Apr-17,"8,345.0","1,500.0"
8284,RWJ,Apr-17,"7,740.0","1,139.0"
8285,RMP,Apr-17,"6,965.0","1,278.0"
8286,RTD,Apr-17,"9,993.0",790.0
8289,RFR,Apr-17,"6,039.0","1,348.0"
8291,RM2,Apr-17,"8,070.0",432.0
8292,RTX,Apr-17,"7,321.0","1,256.0"
8294,RWW,Apr-17,"6,619.0",893.0
8297,RBL,Apr-17,"7,987.0","1,808.0"
8301,RRF,Apr-17,"7,250.0",532.0
8302,RCB,Apr-17,"8,903.0","1,124.0"
8304,RTK,Apr-17,"7,911.0","1,097.0"
8310,RXH,Apr-17,"12,128.0","1,939.0"
8313,RXQ,Apr-17,"6,910.0","1,056.0"
8319,RN7,Apr-17,"8,252.0","1,362.0"
8321,RBD,Apr-17,"3,721.0",108.0
8323,RVV,Apr-17,"12,384.0","3,945.0"
8325,RXC,Apr-17,"9,572.0","1,904.0"
8327,RDU,Apr-17,"19,209.0","1,480.0"
8329,RTE,Apr-17,"11,096.0","1,903.0"
8330,RN3,Apr-17,"5,846.0","1,484.0"
8332,RN5,Apr-17,"8,833.0",442.0
8335,R1F,Apr-17,"3,901.0",694.0
8339,RWF,Apr-17,"11,621.0","1,754.0"
8341,RPA,Apr-17,"9,654.0","1,856.0"
8342,RVJ,Apr-17,"7,413.0","1,021.0"
8343,RBZ,Apr-17,"3,790.0",664.0
8347,RTH,Apr-17,"10,698.0","1,358.0"
8350,RK9,Apr-17,"8,291.0","1,401.0"
8352,RD3,Apr-17,"5,615.0",348.0
8354,RHU,Apr-17,"9,314.0","2,518.0"
8358,RHW,Apr-17,"9,280.0",705.0
8360,REF,Apr-17,"6,163.0","1,436.0"
8362,RH8,Apr-17,"8,066.0",723.0
8364,RA2,Apr-17,"5,690.0",133.0
8365,RD1,Apr-17,"6,056.0",807.0
8367,RNZ,Apr-17,"3,839.0",205.0
8375,RTP,Apr-17,"7,980.0",564.0
8377,RBA,Apr-17,"5,750.0",255.0
8379,RDZ,Apr-17,"6,348.0",353.0
8381,RA9,Apr-17,"6,147.0",515.0
8383,RHM,Apr-17,"8,253.0","1,002.0"
8385,RA7,Apr-17,"8,787.0","1,803.0"
8387,RYR,Apr-17,"11,578.0",636.0
8389,RA3,Apr-17,"4,633.0",808.0
8393,RA4,Apr-17,"3,826.0",71.0
8394,RF4,Mar-19,"15,994.0","4,618.0"
8397,R1H,Mar-19,"27,950.0","7,262.0"
8403,RQM,Mar-19,"19,746.0","1,116.0"
8405,RJ6,Mar-19,"7,456.0","2,972.0"
8408,RVR,Mar-19,"13,280.0","2,006.0"
8411,RJ1,Mar-19,"14,828.0","2,777.0"
8415,RQX,Mar-19,"10,967.0",641.0
8417,RYJ,Mar-19,"10,480.0","2,664.0"
8420,RJZ,Mar-19,"17,193.0","5,908.0"
8423,RAX,Mar-19,"10,266.0","1,367.0"
8425,RJ2,Mar-19,"14,307.0","3,633.0"
8431,RAP,Mar-19,"8,955.0","1,798.0"
8434,RAL,Mar-19,"21,438.0","3,497.0"
8436,RJ7,Mar-19,"14,111.0","2,638.0"
8438,RAS,Mar-19,"6,092.0","2,525.0"
8442,RRV,Mar-19,"12,678.0","2,536.0"
8444,RKE,Mar-19,"9,720.0","1,306.0"
8447,RDD,Mar-19,"11,905.0",516.0
8448,RC1,Mar-19,"6,537.0","1,254.0"
8451,RQ3,Mar-19,"5,741.0",927.0
8452,RGT,Mar-19,"10,987.0","2,361.0"
8454,RFS,Mar-19,"6,229.0",904.0
8460,RWH,Mar-19,"9,894.0","2,706.0"
8462,RDE,Mar-19,"16,965.0","1,670.0"
8466,RLT,Mar-19,"7,690.0","1,219.0"
8469,RGP,Mar-19,"6,482.0","1,123.0"
8471,RNQ,Mar-19,"8,077.0","1,464.0"
8475,RC9,Mar-19,"9,395.0",326.0
8480,RQ8,Mar-19,"8,950.0","2,004.0"
8482,RD8,Mar-19,"7,714.0",973.0
8484,RM1,Mar-19,"9,798.0","3,721.0"
8486,RGN,Mar-19,"13,291.0","3,528.0"
8488,RNS,Mar-19,"9,296.0","2,359.0"
8493,RX1,Mar-19,"16,532.0","6,610.0"
8500,RXK,Mar-19,"14,139.0","2,626.0"
8503,RK5,Mar-19,"9,373.0",901.0
8505,RXW,Mar-19,"9,935.0","3,264.0"
8510,RJC,Mar-19,"6,316.0",274.0
8512,RAJ,Mar-19,"7,142.0","1,533.0"
8515,RNA,Mar-19,"9,593.0","3,209.0"
8517,RQW,Mar-19,"9,367.0","2,604.0"
8518,RCX,Mar-19,"5,984.0","1,079.0"
8519,RL4,Mar-19,"12,471.0","1,819.0"
8521,RWD,Mar-19,"12,304.0","4,208.0"
8523,RRK,Mar-19,"32,017.0","10,670.0"
8525,RKB,Mar-19,"13,331.0","3,956.0"
8528,RTG,Mar-19,"18,481.0","5,358.0"
8530,RWE,Mar-19,"21,059.0","5,675.0"
8532,RJE,Mar-19,"15,539.0","4,077.0"
8535,RBK,Mar-19,"7,046.0","2,284.0"
8538,RWG,Mar-19,"9,048.0","3,191.0"
8540,RGR,Mar-19,"6,235.0",712.0
8542,RWP,Mar-19,"10,964.0","3,749.0"
8544,RLQ,Mar-19,"5,294.0",791.0
8545,REM,Mar-19,"7,834.0","2,087.0"
8547,RCF,Mar-19,"5,083.0",722.0
8550,RBS,Mar-19,"5,697.0",247.0
8551,RFF,Mar-19,"8,612.0",341.0
8552,RXL,Mar-19,"6,565.0","2,044.0"
8554,RMC,Mar-19,"9,408.0","1,567.0"
8556,RAE,Mar-19,"10,698.0","3,438.0"
8560,RWY,Mar-19,"13,186.0",731.0
8561,RLN,Mar-19,"8,865.0","1,981.0"
8564,RJR,Mar-19,"6,346.0","1,050.0"
8566,RXP,Mar-19,"12,487.0","1,763.0"
8568,RP5,Mar-19,"12,391.0","1,032.0"
8572,RJN,Mar-19,"4,099.0",911.0
8574,RXR,Mar-19,"9,801.0","2,915.0"
8577,RR7,Mar-19,"7,957.0",684.0
8580,RCD,Mar-19,"4,303.0",184.0
8582,RWA,Mar-19,"11,914.0","2,305.0"
8584,RXN,Mar-19,"4,591.0","2,342.0"
8586,RR8,Mar-19,"17,435.0","2,258.0"
8589,R0A,Mar-19,"22,685.0","5,335.0"
8593,RBT,Mar-19,"6,063.0","1,571.0"
8595,RXF,Mar-19,"17,989.0","2,574.0"
8599,RNL,Mar-19,"8,002.0","1,245.0"
8601,RVW,Mar-19,"3,784.0",319.0
8605,RJL,Mar-19,"12,824.0","2,290.0"
8606,RTF,Mar-19,"9,079.0",795.0
8610,RW6,Mar-19,"23,649.0","5,360.0"
8614,RQ6,Mar-19,"9,839.0","3,082.0"
8617,RM3,Mar-19,"9,286.0","1,537.0"
8619,RCU,Mar-19,"5,082.0",125.0
8621,RHQ,Mar-19,"9,312.0","2,513.0"
8625,RTR,Mar-19,"11,020.0",539.0
8627,RE9,Mar-19,"5,353.0",428.0
8629,RVY,Mar-19,"7,487.0","1,655.0"
8631,RBN,Mar-19,"10,021.0","2,746.0"
8632,RWJ,Mar-19,"8,676.0","1,651.0"
8633,RMP,Mar-19,"7,750.0","1,570.0"
8635,RTD,Mar-19,"10,892.0",754.0
8638,RFR,Mar-19,"8,600.0","1,362.0"
8640,RTX,Mar-19,"8,038.0","1,838.0"
8643,RWW,Mar-19,"6,785.0","1,900.0"
8646,RBL,Mar-19,"7,785.0","2,590.0"
8649,RRF,Mar-19,"7,521.0","1,787.0"
8651,RCB,Mar-19,"10,509.0","2,757.0"
8653,RTK,Mar-19,"9,573.0","2,407.0"
8658,RXH,Mar-19,"14,085.0","3,035.0"
8661,RXQ,Mar-19,"6,968.0","1,780.0"
8664,RN7,Mar-19,"9,680.0","1,751.0"
8667,RVV,Mar-19,"15,559.0","4,202.0"
8669,RXC,Mar-19,"10,478.0",785.0
8673,RDU,Mar-19,"20,727.0","3,456.0"
8674,RN5,Mar-19,"10,179.0","1,311.0"
8678,R1F,Mar-19,"3,791.0",746.0
8681,RWF,Mar-19,"13,807.0",694.0
8683,RPA,Mar-19,"7,886.0","2,671.0"
8686,RTH,Mar-19,"12,257.0","2,030.0"
8689,RHU,Mar-19,"10,229.0","4,179.0"
8693,RHW,Mar-19,"9,630.0","1,109.0"
8696,RA2,Mar-19,"6,548.0",908.0
8700,RTP,Mar-19,"8,690.0",598.0
8703,RHM,Mar-19,"9,363.0","2,372.0"
8706,RYR,Mar-19,"12,742.0",655.0
8711,RBD,Mar-19,"4,065.0",701.0
8715,RTE,Mar-19,"13,245.0","1,705.0"
8716,RN3,Mar-19,"7,314.0","2,091.0"
8718,RVJ,Mar-19,"8,224.0","2,130.0"
8719,RBZ,Mar-19,"3,925.0",803.0
8723,RD3,Mar-19,"5,902.0",916.0
8725,REF,Mar-19,"6,565.0","1,684.0"
8727,RH8,Mar-19,"8,336.0","1,042.0"
8729,RD1,Mar-19,"6,590.0","1,631.0"
8731,RNZ,Mar-19,"4,263.0",482.0
8736,RBA,Mar-19,"6,327.0",962.0
8738,RDZ,Mar-19,"6,677.0",311.0
8741,RA9,Mar-19,"6,385.0","1,797.0"
8743,RA7,Mar-19,"10,482.0","2,279.0"
8745,RK9,Mar-19,"8,817.0","2,563.0"
8748,RA3,Mar-19,"4,165.0",709.0
8751,RA4,Mar-19,"4,948.0",159.0
8752,RF4,Feb-19,"14,569.0","6,140.0"
8755,R1H,Feb-19,"25,261.0","6,926.0"
8761,RQM,Feb-19,"18,296.0","1,774.0"
8763,RJ6,Feb-19,"6,670.0","2,453.0"
8766,RVR,Feb-19,"11,555.0","1,645.0"
8769,RJ1,Feb-19,"13,480.0","2,376.0"
8773,RQX,Feb-19,"9,955.0",802.0
8775,RYJ,Feb-19,"9,519.0","2,611.0"
8778,RJZ,Feb-19,"15,245.0","6,085.0"
8781,RAX,Feb-19,"9,466.0","1,399.0"
8783,RJ2,Feb-19,"13,242.0","3,891.0"
8785,R1K,Feb-19,"11,846.0","3,424.0"
8789,RAP,Feb-19,"8,919.0","2,176.0"
8792,RAL,Feb-19,"19,632.0","3,716.0"
8794,RJ7,Feb-19,"12,964.0","2,541.0"
8796,RAS,Feb-19,"5,594.0","2,387.0"
8800,RRV,Feb-19,"11,637.0","2,036.0"
8802,RKE,Feb-19,"8,868.0","1,322.0"
8805,RDD,Feb-19,"10,802.0","1,137.0"
8806,RC1,Feb-19,"5,991.0",968.0
8809,RQ3,Feb-19,"4,780.0",886.0
8810,RGT,Feb-19,"9,930.0","2,512.0"
8812,RFS,Feb-19,"5,489.0",978.0
8818,RWH,Feb-19,"8,862.0","2,471.0"
8820,RDE,Feb-19,"15,326.0","1,975.0"
8824,RLT,Feb-19,"6,948.0","1,370.0"
8827,RGP,Feb-19,"5,441.0","1,188.0"
8829,RNQ,Feb-19,"7,384.0","1,950.0"
8833,RC9,Feb-19,"8,289.0",310.0
8838,RQ8,Feb-19,"7,935.0","1,734.0"
8840,RD8,Feb-19,"6,639.0","1,372.0"
8842,RM1,Feb-19,"8,745.0","3,533.0"
8844,RGN,Feb-19,"12,285.0","3,521.0"
8846,RNS,Feb-19,"8,298.0","2,211.0"
8851,RX1,Feb-19,"14,896.0","6,707.0"
8858,RXK,Feb-19,"12,929.0","2,991.0"
8861,RK5,Feb-19,"8,371.0","1,123.0"
8863,RXW,Feb-19,"8,797.0","3,602.0"
8868,RJC,Feb-19,"5,696.0",590.0
8870,RAJ,Feb-19,"6,296.0","1,521.0"
8873,RNA,Feb-19,"8,277.0","2,680.0"
8875,RQW,Feb-19,"8,487.0","3,347.0"
8876,RCX,Feb-19,"5,311.0","1,203.0"
8877,RL4,Feb-19,"11,199.0","2,093.0"
8879,RWD,Feb-19,"10,934.0","4,660.0"
8881,RRK,Feb-19,"28,898.0","11,376.0"
8883,RKB,Feb-19,"11,924.0","3,860.0"
8886,RTG,Feb-19,"16,520.0","5,015.0"
8888,RWE,Feb-19,"18,472.0","4,762.0"
8890,RJE,Feb-19,"14,252.0","4,000.0"
8893,RBK,Feb-19,"6,256.0","1,875.0"
8896,RWG,Feb-19,"8,109.0","3,282.0"
8898,RGR,Feb-19,"5,296.0",690.0
8900,RWP,Feb-19,"9,717.0","3,863.0"
8902,RLQ,Feb-19,"4,661.0","1,149.0"
8903,REM,Feb-19,"7,431.0","1,978.0"
8905,RCF,Feb-19,"4,671.0",612.0
8908,RBS,Feb-19,"5,059.0",474.0
8909,RFF,Feb-19,"7,876.0",563.0
8910,RXL,Feb-19,"5,854.0","2,519.0"
8912,RMC,Feb-19,"8,568.0","2,012.0"
8914,RAE,Feb-19,"9,436.0","2,809.0"
8918,RWY,Feb-19,"11,562.0","1,207.0"
8919,RLN,Feb-19,"8,182.0","1,980.0"
8922,RJR,Feb-19,"5,401.0","1,118.0"
8924,RXP,Feb-19,"11,096.0","2,425.0"
8926,RP5,Feb-19,"10,877.0","1,201.0"
8930,RJN,Feb-19,"3,679.0",859.0
8932,RXR,Feb-19,"8,976.0","2,956.0"
8935,RR7,Feb-19,"7,116.0",761.0
8938,RCD,Feb-19,"3,859.0",295.0
8940,RWA,Feb-19,"10,559.0","2,807.0"
8942,RXN,Feb-19,"4,193.0","2,102.0"
8944,RR8,Feb-19,"15,726.0","3,448.0"
8947,R0A,Feb-19,"20,562.0","5,537.0"
8951,RBT,Feb-19,"5,402.0","1,343.0"
8953,RXF,Feb-19,"16,355.0","3,468.0"
8957,RNL,Feb-19,"7,258.0","1,374.0"
8959,RVW,Feb-19,"3,669.0",612.0
8963,RJL,Feb-19,"11,228.0","2,512.0"
8964,RTF,Feb-19,"8,365.0","1,025.0"
8968,RW6,Feb-19,"21,628.0","6,024.0"
8972,RQ6,Feb-19,"8,804.0","2,741.0"
8975,RM3,Feb-19,"8,361.0","2,341.0"
8977,RCU,Feb-19,"4,667.0",157.0
8979,RHQ,Feb-19,"8,393.0","2,444.0"
8983,RTR,Feb-19,"10,311.0","1,122.0"
8985,RE9,Feb-19,"4,870.0",415.0
8987,RVY,Feb-19,"6,637.0","1,337.0"
8989,RBN,Feb-19,"9,186.0","2,734.0"
8990,RWJ,Feb-19,"7,094.0","2,140.0"
8992,RMP,Feb-19,"6,944.0","1,355.0"
8994,RTD,Feb-19,"9,905.0","1,312.0"
8997,RFR,Feb-19,"7,905.0","1,838.0"
8999,RTX,Feb-19,"7,121.0","1,747.0"
9002,RWW,Feb-19,"6,169.0","2,031.0"
9005,RBL,Feb-19,"6,861.0","2,523.0"
9008,RRF,Feb-19,"6,754.0","2,349.0"
9010,RCB,Feb-19,"9,482.0","2,845.0"
9012,RTK,Feb-19,"8,514.0","2,349.0"
9017,RXH,Feb-19,"12,382.0","3,532.0"
9020,RXQ,Feb-19,"5,931.0","1,452.0"
9023,RN7,Feb-19,"9,224.0","1,613.0"
9026,RVV,Feb-19,"14,004.0","4,520.0"
9028,RXC,Feb-19,"9,320.0","1,649.0"
9032,RDU,Feb-19,"18,765.0","3,546.0"
9033,RN5,Feb-19,"8,849.0","1,759.0"
9037,R1F,Feb-19,"3,513.0","1,061.0"
9040,RWF,Feb-19,"12,568.0","1,961.0"
9042,RPA,Feb-19,"7,440.0","2,619.0"
9045,RTH,Feb-19,"10,923.0","2,384.0"
9048,RHU,Feb-19,"9,311.0","4,028.0"
9052,RHW,Feb-19,"8,685.0","1,091.0"
9055,RA2,Feb-19,"5,669.0",739.0
9059,RTP,Feb-19,"7,721.0","1,011.0"
9062,RHM,Feb-19,"8,604.0","2,555.0"
9065,RYR,Feb-19,"11,051.0",945.0
9070,RBD,Feb-19,"3,574.0",614.0
9074,RTE,Feb-19,"11,701.0","1,629.0"
9075,RN3,Feb-19,"6,285.0","1,751.0"
9077,RVJ,Feb-19,"7,195.0","2,125.0"
9078,RBZ,Feb-19,"3,519.0",793.0
9082,RD3,Feb-19,"5,170.0","1,028.0"
9084,REF,Feb-19,"5,928.0","1,603.0"
9086,RH8,Feb-19,"7,116.0","1,053.0"
9088,RD1,Feb-19,"5,871.0","2,045.0"
9090,RNZ,Feb-19,"3,757.0",573.0
9095,RBA,Feb-19,"5,815.0","1,169.0"
9097,RDZ,Feb-19,"5,662.0",889.0
9100,RA9,Feb-19,"5,643.0","1,646.0"
9102,RA7,Feb-19,"9,313.0","2,091.0"
9104,RK9,Feb-19,"8,014.0","2,956.0"
9107,RA3,Feb-19,"3,669.0",571.0
9110,RA4,Feb-19,"4,410.0",217.0
9111,RF4,Jan-19,"16,428.0","7,363.0"
9114,R1H,Jan-19,"28,273.0","7,277.0"
9120,RQM,Jan-19,"19,897.0","1,587.0"
9122,RJ6,Jan-19,"7,520.0","3,820.0"
9125,RVR,Jan-19,"13,020.0","1,944.0"
9128,RJ1,Jan-19,"14,080.0","2,237.0"
9132,RQX,Jan-19,"11,052.0",824.0
9134,RYJ,Jan-19,"10,732.0","3,297.0"
9137,RJZ,Jan-19,"16,678.0","6,685.0"
9140,RAX,Jan-19,"10,050.0","1,474.0"
9142,RJ2,Jan-19,"13,874.0","3,637.0"
9144,R1K,Jan-19,"13,019.0","4,289.0"
9148,RAP,Jan-19,"9,045.0","2,725.0"
9151,RAL,Jan-19,"21,082.0","3,659.0"
9153,RJ7,Jan-19,"13,799.0","2,413.0"
9155,RAS,Jan-19,"6,272.0","2,687.0"
9159,RRV,Jan-19,"12,165.0","2,026.0"
9161,RKE,Jan-19,"9,594.0","1,343.0"
9164,RDD,Jan-19,"14,053.0","1,234.0"
9165,RC1,Jan-19,"6,358.0",824.0
9168,RQ3,Jan-19,"5,344.0",883.0
9169,RGT,Jan-19,"10,815.0","2,591.0"
9171,RFS,Jan-19,"6,118.0","1,109.0"
9177,RWH,Jan-19,"9,575.0","2,016.0"
9179,RDE,Jan-19,"16,576.0","2,404.0"
9183,RLT,Jan-19,"6,957.0","1,566.0"
9186,RGP,Jan-19,"5,940.0",989.0
9188,RNQ,Jan-19,"8,176.0","2,255.0"
9192,RC9,Jan-19,"9,174.0",268.0
9197,RQ8,Jan-19,"8,452.0","1,987.0"
9199,RD8,Jan-19,"7,412.0","1,679.0"
9201,RM1,Jan-19,"9,225.0","3,636.0"
9203,RGN,Jan-19,"13,032.0","3,518.0"
9205,RNS,Jan-19,"8,940.0","2,481.0"
9210,RX1,Jan-19,"15,705.0","6,139.0"
9217,RXK,Jan-19,"13,809.0","3,956.0"
9220,RK5,Jan-19,"9,183.0",960.0
9222,RXW,Jan-19,"9,511.0","3,680.0"
9227,RJC,Jan-19,"5,940.0",657.0
9229,RAJ,Jan-19,"6,898.0","1,813.0"
9232,RNA,Jan-19,"9,474.0","3,111.0"
9234,RQW,Jan-19,"9,168.0","2,948.0"
9235,RCX,Jan-19,"5,681.0","1,428.0"
9236,RL4,Jan-19,"12,311.0","2,377.0"
9238,RWD,Jan-19,"12,107.0","4,906.0"
9240,RRK,Jan-19,"31,935.0","12,502.0"
9242,RKB,Jan-19,"12,836.0","3,037.0"
9245,RTG,Jan-19,"18,063.0","5,395.0"
9247,RWE,Jan-19,"19,990.0","6,319.0"
9249,RJE,Jan-19,"15,183.0","4,257.0"
9252,RBK,Jan-19,"7,026.0","2,320.0"
9255,RWG,Jan-19,"8,828.0","3,369.0"
9257,RGR,Jan-19,"5,962.0",839.0
9259,RWP,Jan-19,"10,574.0","4,492.0"
9261,RLQ,Jan-19,"4,952.0","1,520.0"
9262,REM,Jan-19,"7,790.0","1,739.0"
9264,RCF,Jan-19,"5,103.0",715.0
9267,RBS,Jan-19,"5,243.0",413.0
9268,RFF,Jan-19,"8,862.0",790.0
9269,RXL,Jan-19,"6,343.0","3,016.0"
9271,RMC,Jan-19,"9,113.0","1,775.0"
9273,RAE,Jan-19,"10,240.0","2,733.0"
9277,RWY,Jan-19,"12,709.0","1,530.0"
9278,RLN,Jan-19,"9,546.0","2,508.0"
9281,RJR,Jan-19,"6,137.0","1,348.0"
9283,RXP,Jan-19,"12,058.0","2,946.0"
9285,RP5,Jan-19,"12,258.0","1,452.0"
9289,RJN,Jan-19,"3,884.0",946.0
9291,RXR,Jan-19,"9,849.0","3,417.0"
9294,RR7,Jan-19,"8,332.0","1,031.0"
9297,RCD,Jan-19,"4,237.0",324.0
9299,RWA,Jan-19,"11,570.0","3,176.0"
9301,RXN,Jan-19,"4,542.0","1,917.0"
9303,RR8,Jan-19,"17,316.0","4,302.0"
9306,R0A,Jan-19,"21,980.0","6,206.0"
9310,RBT,Jan-19,"5,956.0","1,620.0"
9312,RXF,Jan-19,"17,930.0","3,920.0"
9316,RNL,Jan-19,"7,738.0","1,211.0"
9318,RVW,Jan-19,"4,213.0",724.0
9322,RJL,Jan-19,"12,440.0","2,430.0"
9323,RTF,Jan-19,"9,414.0","1,256.0"
9327,RW6,Jan-19,"23,243.0","7,232.0"
9331,RQ6,Jan-19,"9,364.0","3,085.0"
9334,RM3,Jan-19,"9,011.0","2,591.0"
9336,RCU,Jan-19,"5,020.0",182.0
9338,RHQ,Jan-19,"9,402.0","3,050.0"
9342,RTR,Jan-19,"11,389.0",877.0
9344,RE9,Jan-19,"5,431.0",451.0
9346,RVY,Jan-19,"7,174.0","1,563.0"
9348,RBN,Jan-19,"10,020.0","3,279.0"
9349,RWJ,Jan-19,"7,562.0","2,615.0"
9351,RMP,Jan-19,"7,411.0","1,325.0"
9353,RTD,Jan-19,"10,410.0","1,213.0"
9356,RFR,Jan-19,"9,129.0","1,773.0"
9358,RTX,Jan-19,"7,875.0","2,023.0"
9361,RWW,Jan-19,"6,683.0","2,344.0"
9364,RBL,Jan-19,"7,255.0","2,732.0"
9367,RRF,Jan-19,"7,380.0","2,939.0"
9369,RCB,Jan-19,"10,296.0","3,039.0"
9371,RTK,Jan-19,"9,483.0","2,299.0"
9376,RXH,Jan-19,"13,439.0","3,438.0"
9379,RXQ,Jan-19,"6,612.0","1,696.0"
9382,RN7,Jan-19,"9,870.0","1,667.0"
9385,RVV,Jan-19,"15,097.0","4,745.0"
9387,RXC,Jan-19,"9,944.0","1,589.0"
9391,RDU,Jan-19,"20,818.0","3,634.0"
9392,RN5,Jan-19,"9,605.0","1,587.0"
9396,R1F,Jan-19,"3,559.0",810.0
9399,RWF,Jan-19,"13,668.0","1,815.0"
9401,RPA,Jan-19,"7,835.0","2,665.0"
9404,RTH,Jan-19,"11,187.0","1,867.0"
9407,RHU,Jan-19,"10,055.0","3,858.0"
9411,RHW,Jan-19,"9,350.0","1,208.0"
9414,RA2,Jan-19,"6,242.0","1,071.0"
9419,RTP,Jan-19,"8,503.0","1,552.0"
9422,RHM,Jan-19,"9,019.0","1,690.0"
9425,RYR,Jan-19,"12,021.0","1,130.0"
9430,RBD,Jan-19,"3,820.0",499.0
9434,RTE,Jan-19,"12,962.0","2,014.0"
9435,RN3,Jan-19,"6,984.0","1,723.0"
9437,RVJ,Jan-19,"8,007.0","1,770.0"
9438,RBZ,Jan-19,"3,649.0",784.0
9442,RD3,Jan-19,"5,622.0",869.0
9444,REF,Jan-19,"6,109.0","1,241.0"
9446,RH8,Jan-19,"7,637.0","1,055.0"
9448,RD1,Jan-19,"6,214.0","1,976.0"
9450,RNZ,Jan-19,"4,066.0",652.0
9455,RBA,Jan-19,"6,252.0",877.0
9457,RDZ,Jan-19,"6,369.0","1,043.0"
9460,RA9,Jan-19,"6,056.0","2,053.0"
9462,RA7,Jan-19,"10,099.0","1,829.0"
9464,RK9,Jan-19,"8,836.0","3,616.0"
9467,RA3,Jan-19,"4,024.0",702.0
9470,RA4,Jan-19,"4,620.0",244.0
9471,RF4,Dec-18,"16,040.0","5,249.0"
9474,R1H,Dec-18,"27,102.0","6,311.0"
9480,RQM,Dec-18,"18,569.0","1,267.0"
9482,RJ6,Dec-18,"7,150.0","3,460.0"
9485,RVR,Dec-18,"12,555.0","1,679.0"
9488,RJ1,Dec-18,"13,550.0","2,488.0"
9492,RQX,Dec-18,"10,407.0",655.0
9494,RYJ,Dec-18,"10,166.0","2,651.0"
9497,RJZ,Dec-18,"15,982.0","6,113.0"
9500,RAX,Dec-18,"9,688.0","1,248.0"
9502,RJ2,Dec-18,"13,739.0","3,045.0"
9504,R1K,Dec-18,"12,713.0","2,910.0"
9508,RAP,Dec-18,"8,685.0","2,078.0"
9511,RAL,Dec-18,"20,423.0","3,857.0"
9513,RJ7,Dec-18,"13,046.0","2,070.0"
9515,RAS,Dec-18,"6,264.0","2,465.0"
9519,RRV,Dec-18,"11,701.0","2,007.0"
9521,RKE,Dec-18,"9,219.0","1,335.0"
9524,RDD,Dec-18,"13,078.0",666.0
9525,RC1,Dec-18,"6,185.0",532.0
9528,RQ3,Dec-18,"5,464.0",727.0
9529,RGT,Dec-18,"10,069.0","1,826.0"
9531,RFS,Dec-18,"5,777.0",924.0
9537,RWH,Dec-18,"9,344.0","1,733.0"
9539,RDE,Dec-18,"16,135.0","1,916.0"
9543,RLT,Dec-18,"6,969.0","1,537.0"
9546,RGP,Dec-18,"6,089.0",823.0
9548,RNQ,Dec-18,"7,858.0","1,614.0"
9552,RC9,Dec-18,"8,929.0",247.0
9557,RQ8,Dec-18,"8,412.0","1,936.0"
9559,RD8,Dec-18,"7,149.0",915.0
9561,RM1,Dec-18,"9,273.0","2,817.0"
9563,RGN,Dec-18,"12,690.0","2,635.0"
9565,RNS,Dec-18,"8,918.0","1,871.0"
9570,RX1,Dec-18,"13,756.0","6,147.0"
9577,RXK,Dec-18,"13,604.0","4,432.0"
9580,RK5,Dec-18,"8,600.0",609.0
9582,RXW,Dec-18,"9,311.0","3,878.0"
9587,RJC,Dec-18,"5,843.0",524.0
9589,RAJ,Dec-18,"6,703.0","1,833.0"
9592,RNA,Dec-18,"9,019.0","2,819.0"
9594,RQW,Dec-18,"9,172.0","2,482.0"
9595,RCX,Dec-18,"5,678.0",909.0
9596,RL4,Dec-18,"11,494.0","1,440.0"
9598,RWD,Dec-18,"11,941.0","4,438.0"
9600,RRK,Dec-18,"30,979.0","8,981.0"
9602,RKB,Dec-18,"12,470.0","2,775.0"
9605,RTG,Dec-18,"17,664.0","3,870.0"
9607,RWE,Dec-18,"20,073.0","5,721.0"
9609,RJE,Dec-18,"15,225.0","4,101.0"
9612,RBK,Dec-18,"6,894.0","2,123.0"
9615,RWG,Dec-18,"8,690.0","2,886.0"
9617,RGR,Dec-18,"5,852.0",531.0
9619,RWP,Dec-18,"10,561.0","4,426.0"
9621,RLQ,Dec-18,"5,074.0","1,411.0"
9622,REM,Dec-18,"7,617.0","1,792.0"
9624,RCF,Dec-18,"5,101.0",720.0
9627,RBS,Dec-18,"5,113.0",238.0
9628,RFF,Dec-18,"8,387.0",277.0
9629,RXL,Dec-18,"6,002.0","2,134.0"
9631,RMC,Dec-18,"8,900.0","1,846.0"
9633,RAE,Dec-18,"10,566.0","2,591.0"
9637,RWY,Dec-18,"12,686.0","1,371.0"
9638,RLN,Dec-18,"9,003.0","1,551.0"
9641,RJR,Dec-18,"6,081.0","1,422.0"
9643,RXP,Dec-18,"11,316.0","1,993.0"
9645,RP5,Dec-18,"11,878.0","1,252.0"
9649,RJN,Dec-18,"3,838.0","1,005.0"
9651,RXR,Dec-18,"9,804.0","2,834.0"
9654,RR7,Dec-18,"7,906.0",876.0
9657,RCD,Dec-18,"4,391.0",385.0
9659,RWA,Dec-18,"11,665.0","2,757.0"
9661,RXN,Dec-18,"4,474.0","1,884.0"
9663,RR8,Dec-18,"16,862.0","4,146.0"
9666,R0A,Dec-18,"21,313.0","5,059.0"
9670,RBT,Dec-18,"5,631.0","1,207.0"
9672,RXF,Dec-18,"17,662.0","3,696.0"
9676,RNL,Dec-18,"7,582.0",740.0
9678,RVW,Dec-18,"3,905.0",409.0
9682,RJL,Dec-18,"12,027.0","1,796.0"
